timestamp_sec,timestamp_nsec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1729465401,545084928,0.0,0.0,0.0,0.0,0.013962633907794952,-0.0872664600610733,-0.019198622554540634,0.009806649759411812,-8.286619186401367,-2.7262487411499023
1729465401,550092032,0.0,0.0,0.0,0.0,0.0,-0.08552113175392151,-0.012217304669320583,0.009806649759411812,-8.286619186401367,-2.7262487411499023
1729465401,555099136,0.0,0.0,0.0,0.0,0.012217304669320583,-0.08028514683246613,-0.02094395086169243,0.009806649759411812,-8.286619186401367,-2.7262487411499023
1729465401,560106240,0.0,0.0,0.0,0.0,0.03490658476948738,-0.09075711667537689,-0.031415924429893494,0.23535959422588348,-8.521978378295898,-2.1574628353118896
1729465401,565113344,0.0,0.0,0.0,0.0,0.04363323003053665,-0.09424778074026108,-0.02094395086169243,0.23535959422588348,-8.521978378295898,-2.1574628353118896
1729465401,580134400,0.0,0.0,0.0,0.0,-0.006981316953897476,-0.1186823844909668,0.013962633907794952,0.9512450098991394,-8.629851341247559,-1.4709974527359009
1729465401,585141504,0.0,0.0,0.0,0.0,-0.03839724510908127,-0.11344639956951141,0.031415924429893494,0.9512450098991394,-8.629851341247559,-1.4709974527359009
1729465401,590148608,0.0,0.0,0.0,0.0,-0.06457718461751938,-0.09599310904741287,0.036651913076639175,1.45138418674469,-9.728196144104004,-1.9907499551773071
1729465401,595155712,0.0,0.0,0.0,0.0,-0.06283184885978699,-0.08552113175392151,0.04188790172338486,1.45138418674469,-9.728196144104004,-1.9907499551773071
1729465401,600162816,0.0,0.0,0.0,0.0,-0.057595863938331604,-0.09424778074026108,0.02617993950843811,1.45138418674469,-9.728196144104004,-1.9907499551773071
1729465401,655239936,0.0,0.0,0.0,0.0,-0.07155849784612656,-0.09948376566171646,0.04014257341623306,1.5298373699188232,-10.797121047973633,-4.736611843109131
1729465401,660246784,0.0,0.0,0.0,0.0,-0.06108652427792549,-0.10297442227602005,0.022689279168844223,-0.509945809841156,-8.963277816772461,-3.0204482078552246
1729465401,665253888,0.0,0.0,0.0,0.0,-0.07853981852531433,-0.08552113175392151,0.019198622554540634,-0.509945809841156,-8.963277816772461,-3.0204482078552246
1729465401,670260736,0.0,0.0,0.0,0.0,-0.07853981852531433,-0.07853981852531433,0.01745329238474369,-0.509945809841156,-8.963277816772461,-3.0204482078552246
1729465401,675267840,0.0,0.0,0.0,0.0,-0.08203047513961792,-0.09075711667537689,0.003490658476948738,-0.04903324693441391,-8.110099792480469,-2.147656202316284
1729465401,680274944,0.0,0.0,0.0,0.0,-0.07330382615327835,-0.09424778074026108,0.001745329238474369,-0.04903324693441391,-8.110099792480469,-2.147656202316284
1729465401,685281792,0.0,0.0,0.0,0.0,-0.08028514683246613,-0.09599310904741287,0.019198622554540634,-0.04903324693441391,-8.110099792480469,-2.147656202316284
1729465401,690288640,0.0,0.0,0.0,0.0,-0.09250245243310928,-0.08552113175392151,0.03839724510908127,-0.04903324693441391,-8.110099792480469,-2.147656202316284
1729465401,715323136,0.0,0.0,0.0,0.0,-0.2042035162448883,-0.07679449021816254,0.0872664600610733,0.5883989930152893,-7.953193187713623,-1.2454445362091064
1729465401,720330240,0.0,0.0,0.0,0.0,-0.22689279913902283,-0.07504915446043015,0.09424778074026108,1.3337043523788452,-9.473223686218262,-1.3925442695617676
