timestamp_sec,timestamp_nsec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1731286440,592018432,0.0,0.0,0.0,0.0,-0.12042772024869919,0.07155849784612656,-0.04188790172338486,-1.7063570022583008,-7.00194787979126,-0.990471601486206
1731286440,597022720,0.0,0.0,0.0,0.0,-0.12042772024869919,0.022689279168844223,-0.05585053563117981,-1.7063570022583008,-7.00194787979126,-0.990471601486206
1731286440,602027776,0.0,0.0,0.0,0.0,-0.1483529806137085,0.01745329238474369,-0.09075711667537689,-1.8730701208114624,-8.061065673828125,-2.226109504699707
1731286440,607032064,0.0,0.0,0.0,0.0,-0.13439035415649414,0.04886921867728233,-0.08028514683246613,-1.8730701208114624,-8.061065673828125,-2.226109504699707
1731286440,612036096,0.0,0.0,0.0,0.0,-0.08203047513961792,0.013962633907794952,-0.01745329238474369,2.7556686401367188,-11.12074089050293,-5.040617942810059
1731286440,617040384,0.0,0.0,0.0,0.0,-0.04712389037013054,-0.008726646192371845,0.03839724510908127,2.7556686401367188,-11.12074089050293,-5.040617942810059
1731286440,622045440,0.0,0.0,0.0,0.0,-0.01745329238474369,0.027925267815589905,0.04886921867728233,1.8828767538070679,-9.512450218200684,-4.442412376403809
1731286440,627049472,0.0,0.0,0.0,0.0,0.008726646192371845,0.05061454698443413,0.03839724510908127,1.8828767538070679,-9.512450218200684,-4.442412376403809
1731286440,632053760,0.0,0.0,0.0,0.0,0.04363323003053665,0.013962633907794952,0.04886921867728233,0.7747253179550171,-9.620323181152344,-3.8638200759887695
1731286440,637057536,0.0,0.0,0.0,0.0,0.08552113175392151,-0.003490658476948738,0.057595863938331604,0.7747253179550171,-9.620323181152344,-3.8638200759887695
1731286440,642061824,0.0,0.0,0.0,0.0,0.10995574295520782,0.022689279168844223,0.06108652427792549,0.9316317439079285,-8.875018119812012,-3.1381278038024902
1731286440,647065856,0.0,0.0,0.0,0.0,0.08203047513961792,0.0296705961227417,0.04712389037013054,0.9316317439079285,-8.875018119812012,-3.1381278038024902
1731286440,652071168,0.0,0.0,0.0,0.0,0.08203047513961792,0.04886921867728233,0.0,-2.226109504699707,-8.325845718383789,-2.2359161376953125
1731286440,657074944,0.0,0.0,0.0,0.0,0.045378558337688446,0.019198622554540634,-0.015707962214946747,-2.226109504699707,-8.325845718383789,-2.2359161376953125
1731286440,662078976,0.0,0.0,0.0,0.0,0.05585053563117981,-0.01745329238474369,-0.005235987715423107,-0.6962721347808838,-10.73828125,-2.226109504699707
1731286440,667083008,0.0,0.0,0.0,0.0,0.05585053563117981,-0.003490658476948738,0.019198622554540634,-0.6962721347808838,-10.73828125,-2.226109504699707
1731286440,672087040,0.0,0.0,0.0,0.0,0.0593411922454834,0.012217304669320583,0.06283184885978699,2.432049036026001,-8.973084449768066,-2.8733484745025635
1731286440,677092352,0.0,0.0,0.0,0.0,0.04363323003053665,0.012217304669320583,0.08203047513961792,2.432049036026001,-8.973084449768066,-2.8733484745025635
1731286440,682096128,0.0,0.0,0.0,0.0,0.04014257341623306,-0.005235987715423107,0.08028514683246613,0.5197524428367615,-10.346015930175781,-2.6085689067840576
1731286440,687100160,0.0,0.0,0.0,0.0,0.015707962214946747,-0.001745329238474369,0.03316125646233559,0.5197524428367615,-10.346015930175781,-2.6085689067840576
1731286440,692104192,0.0,0.0,0.0,0.0,0.019198622554540634,0.04188790172338486,-0.04014257341623306,-5.403463840484619,-10.54214859008789,-2.039783239364624
1731286440,697108224,0.0,0.0,0.0,0.0,0.015707962214946747,0.031415924429893494,-0.10471975803375244,-5.403463840484619,-10.54214859008789,-2.039783239364624
1731286440,702112256,0.0,0.0,0.0,0.0,-0.008726646192371845,0.010471975430846214,-0.1483529806137085,-3.402907371520996,-7.453053951263428,-0.313812792301178
1731286440,707117312,0.0,0.0,0.0,0.0,-0.08552113175392151,0.03316125646233559,-0.12566369771957397,-3.402907371520996,-7.453053951263428,-0.313812792301178
1731286440,712121088,0.0,0.0,0.0,0.0,-0.08552113175392151,0.024434609338641167,-0.06632251292467117,3.2656142711639404,-8.629851341247559,-3.010641574859619
1731286440,717125120,0.0,0.0,0.0,0.0,-0.05061454698443413,-0.031415924429893494,0.001745329238474369,3.2656142711639404,-8.629851341247559,-3.010641574859619
1731286440,722129152,0.0,0.0,0.0,0.0,-0.008726646192371845,-0.005235987715423107,0.054105207324028015,2.579148769378662,-11.258033752441406,-4.432605743408203
1731286440,727133184,0.0,0.0,0.0,0.0,0.03316125646233559,0.0,0.06457718461751938,2.579148769378662,-11.258033752441406,-4.432605743408203
1731286440,732137984,0.0,0.0,0.0,0.0,0.04188790172338486,-0.019198622554540634,0.04014257341623306,-0.3922659754753113,-10.081235885620117,-3.746140241622925
